Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/1           titan::control::from_json(nlohmann::json_abi_v3_12_0::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_12_0::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> const&, titan::control::LogConfig&) [64]
[79]     0.0    0.00    0.00       1         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > nlohmann::json_abi_v3_12_0::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_12_0::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>::value<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char const (&) [6], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, 0>(char const (&) [6], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) const [79]
                0.00    0.00       1/16          void nlohmann::json_abi_v3_12_0::detail::from_json<nlohmann::json_abi_v3_12_0::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_12_0::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> >(nlohmann::json_abi_v3_12_0::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_12_0::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> const&, nlohmann::json_abi_v3_12_0::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_12_0::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>::string_t&) [73]
                0.00    0.00       1/272         std::shared_ptr<quill::v11::Sink> quill::v11::detail::SinkManager::create_or_get_sink<quill::v11::RotatingSink<quill::v11::FileSink>, quill::v11::RotatingFileSinkConfig&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, quill::v11::RotatingFileSinkConfig&) [14797]
                0.00    0.00       1/66          nlohmann::json_abi_v3_12_0::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_12_0::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>::cend() const [14804]
                0.00    0.00       1/30          nlohmann::json_abi_v3_12_0::detail::iter_impl<nlohmann::json_abi_v3_12_0::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_12_0::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> const>::operator->() const [14816]
                0.00    0.00       1/71          bool nlohmann::json_abi_v3_12_0::detail::iter_impl<nlohmann::json_abi_v3_12_0::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_12_0::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> const>::operator==<nlohmann::json_abi_v3_12_0::detail::iter_impl<nlohmann::json_abi_v3_12_0::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_12_0::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> const>, decltype(nullptr)>(nlohmann::json_abi_v3_12_0::detail::iter_impl<nlohmann::json_abi_v3_12_0::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_12_0::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> const> const&) const [14801]
-----------------------------------------------
                0.00    0.00   21612/21612       titan::gateway::Router::search(titan::gateway::RadixNode*, std::basic_string_view<char, std::char_traits<char> >, titan::http::Method, std::vector<titan::gateway::RouteParam, std::allocator<titan::gateway::RouteParam> >&, unsigned long) const [30]
[80]     0.0    0.00    0.00   21612         e843419@0014_00000e50_2004 [80]
-----------------------------------------------
                0.00    0.00       2/218328      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > nlohmann::json_abi_v3_12_0::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_12_0::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>::value<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char const (&) [21], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, 0>(char const (&) [21], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) const [14898]
                0.00    0.00       2/218328      decltype (((from_json_array_impl({parm#1}, {parm#2}, nlohmann::json_abi_v3_12_0::detail::priority_tag<3u>{})),(({parm#1}.(get<std::vector<titan::control::BackendConfig, std::allocator<titan::control::BackendConfig> >::value_type>))())),((void)())) nlohmann::json_abi_v3_12_0::detail::from_json<nlohmann::json_abi_v3_12_0::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_12_0::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>, std::vector<titan::control::BackendConfig, std::allocator<titan::control::BackendConfig> >, 0>(nlohmann::json_abi_v3_12_0::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_12_0::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> const&, std::vector<titan::control::BackendConfig, std::allocator<titan::control::BackendConfig> >&) [68]
                0.00    0.00       2/218328      titan::control::from_json(nlohmann::json_abi_v3_12_0::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_12_0::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> const&, titan::control::Config&) [46]
                0.00    0.00       3/218328      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > nlohmann::json_abi_v3_12_0::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_12_0::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>::value<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char const (&) [7], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, 0>(char const (&) [7], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) const [77]
                0.00    0.00       3/218328      titan::control::from_json(nlohmann::json_abi_v3_12_0::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_12_0::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> const&, titan::control::RouteConfig&) [59]
                0.00    0.00       6/218328      titan::logging::init_worker_logger(int, titan::control::LogConfig const&) [37]
                0.00    0.00      11/218328      quill::v11::detail::SinkManager::_insert_sink(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::shared_ptr<quill::v11::Sink> const&) [58]
                0.00    0.00      17/218328      titan::control::ConfigManager::load(std::basic_string_view<char, std::char_traits<char> >) [41]
                0.00    0.00      18/218328      titan::control::ConfigLoader::load_from_json(std::basic_string_view<char, std::char_traits<char> >) [43]
                0.00    0.00      19/218328      __gnu_cxx::__enable_if<std::__is_random_access_iter<quill::v11::RotatingSink<quill::v11::JsonFileSink>::FileInfo*, std::iterator_traits<quill::v11::RotatingSink<quill::v11::JsonFileSink>::FileInfo*>::iterator_category>::__value, std::_Deque_iterator<quill::v11::RotatingSink<quill::v11::JsonFileSink>::FileInfo, quill::v11::RotatingSink<quill::v11::JsonFileSink>::FileInfo&, quill::v11::RotatingSink<quill::v11::JsonFileSink>::FileInfo*> >::__type std::__copy_move_backward_a1<true, quill::v11::RotatingSink<quill::v11::JsonFileSink>::FileInfo*, quill::v11::RotatingSink<quill::v11::JsonFileSink>::FileInfo>(quill::v11::RotatingSink<quill::v11::JsonFileSink>::FileInfo*, quill::v11::RotatingSink<quill::v11::JsonFileSink>::FileInfo*, std::_Deque_iterator<quill::v11::RotatingSink<quill::v11::JsonFileSink>::FileInfo, quill::v11::RotatingSink<quill::v11::JsonFileSink>::FileInfo&, quill::v11::RotatingSink<quill::v11::JsonFileSink>::FileInfo*>) [40]
                0.00    0.00      29/218328      quill::v11::detail::LoggerBase* quill::v11::detail::LoggerManager::create_or_get_logger<quill::v11::LoggerImpl<quill::v11::FrontendOptions> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<std::shared_ptr<quill::v11::Sink>, std::allocator<std::shared_ptr<quill::v11::Sink> > >, quill::v11::PatternFormatterOptions const&, quill::v11::ClockSourceType, quill::v11::UserClockSource*) [62]
                0.00    0.00  218216/218328      titan::core::Server::handle_backend_event(int, bool, bool, bool) [2]
[14746   0.0    0.00    0.00  218328         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [14746]
-----------------------------------------------
                0.00    0.00  186505/186505      llhttp__on_header_field [9143]
[14747   0.0    0.00    0.00  186505         titan::http::Parser::on_header_field(llhttp__internal_s*, char const*, unsigned long) [14747]
-----------------------------------------------
                0.00    0.00   21795/172894      titan::gateway::ProxyMiddleware::process_response(titan::gateway::ResponseContext&) [17]
                0.00    0.00   64511/172894      titan::core::Server::build_backend_request(titan::http::Request const&, std::unordered_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&) [23]
                0.00    0.00   86588/172894      titan::gateway::CorsMiddleware::process_request(titan::gateway::RequestContext&) [20]
[14748   0.0    0.00    0.00  172894         std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [14748]
-----------------------------------------------
